MIXS ID	Structured comment name	class	mixs matching attribute	mixs matching value	ontology id
MIXS:0001240	study_tmnt	food-food production facility	Definition	A process in which the act is intended to modify or alter some other material entity.  From the study design, each treatment is comprised of one level of one or multiple factors. This field accepts terms listed under treatment (http://purl.obolibrary.org/obo/MCO_0000866). If the proper descriptor is not listed please use text to describe the study treatment. Multiple terms can be separated by one or more pipes.	MCO
MIXS:0001240	study_tmnt	food-food production facility	Expected value	MCO:0000866	MCO
MIXS:0001139	food_source	food-food production facility	Expected value	FOODON term	FOODON
MIXS:0001139	food_source	food-food production facility	Example	giant tiger prawn [FOODON:03412612]	FOODON
MIXS:0001203	food_dis_point	food-food production facility	Definition	A reference to a place on the Earth, by its name or by its geographical location that refers to a distribution point along the food chain. This field accepts terms listed under geographic location (http://purl.obolibrary.org/obo/GAZ_00000448). Reference: Adam Diamond, James Barham. Moving Food Along the Value Chain: Innovations in Regional Food Distribution. U.S. Dept. of Agriculture, Agricultural Marketing Service. Washington, DC. March 2012. http://dx.doi.org/10.9752/MS045.03-2012.	GAZ
MIXS:0001204	food_dis_point_city	food-food production facility	Definition	A reference to a place on the Earth, by its name or by its geographical location that refers to a distribution point along the food chain. This field accepts terms listed under geographic location (http://purl.obolibrary.org/obo/GAZ_00000448). Reference: Adam Diamond, James Barham. Moving Food Along the Value Chain: Innovations in Regional Food Distribution. U.S. Dept. of Agriculture, Agricultural Marketing Service. Washington, DC. March 2012. http://dx.doi.org/10.9752/MS045.03-2012.	GAZ
MIXS:0001204	food_dis_point_city	food-food production facility	Expected value	GAZ:00000448	GAZ
MIXS:0001204	food_dis_point_city	food-food production facility	Example	Atlanta[GAZ:00004445]	GAZ
MIXS:0001207	food_origin	food-food production facility	Definition	A reference to a place on the Earth, by its name or by its geographical location that describes the origin of the food commodity, either in terms of its cultivation or production. This field accepts terms listed under geographic location (http://purl.obolibrary.org/obo/GAZ_00000448).	GAZ
MIXS:0001200	food_additive	food-food production facility	Definition	A substance or substances added to food to maintain or improve safety and freshness, to improve or maintain nutritional value, or improve taste, texture and appearance.  This field accepts terms listed under food additive (http://purl.obolibrary.org/obo/FOODON_03412972). Multiple terms can be separated by one or more pipes, but please consider limiting this list to the top 5 ingredients listed in order as on the food label.  See also, https://www.fda.gov/food/food-ingredients-packaging/overview-food-ingredients-additives-colors.	FOODON
MIXS:0001200	food_additive	food-food production facility	Expected value	FOODON:03412972	FOODON
MIXS:0001200	food_additive	food-food production facility	Example	xanthan gum [FOODON:03413321]	FOODON
MIXS:0001149	part_plant_animal	food-food production facility	Definition	The anatomical part of the organism being involved in food production or consumption; e.g., a carrot is the root of the plant (root vegetable). This field accepts terms listed under part of plant or animal (http://purl.obolibrary.org/obo/FOODON_03420116).	FOODON
MIXS:0001149	part_plant_animal	food-food production facility	Expected value	FOODON:03420116	FOODON
MIXS:0001149	part_plant_animal	food-food production facility	Example	chuck [FOODON:03530021]	FOODON
MIXS:0001205	food_ingredient	food-food production facility	Definition	In this field, please list individual ingredients for multi-component food [FOODON:00002501] and simple foods that is not captured in food_type.  Please use terms that are present in FoodOn.  Multiple terms can be separated by one or more pipes |, but please consider limiting this list to the top 5 ingredients listed in order as on the food label.  See also, https://www.fda.gov/food/food-ingredients-packaging/overview-food-ingredients-additives-colors.	FOODON
MIXS:0001205	food_ingredient	food-food production facility	Expected value	FOODON	FOODON
MIXS:0001205	food_ingredient	food-food production facility	Example	bean (whole) [FOODON:00002753]	FOODON
MIXS:0001234	spec_intended_cons	food-food production facility	Definition	Food consumer type, human or animal, for which the food product is produced and marketed. This field accepts terms listed under food consumer group (http://purl.obolibrary.org/obo/FOODON_03510136).	FOODON
MIXS:0001234	spec_intended_cons	food-food production facility	Expected value	FOODON:03510136	FOODON
MIXS:0001234	spec_intended_cons	food-food production facility	Example	senior as food consumer [FOODON:03510254]	FOODON
MIXS:0001215	HACCP_term	food-food production facility	Definition	Hazard Analysis Critical Control Points (HACCP) food safety terms; This field accepts terms listed under HACCP guide food safety term (http://purl.obolibrary.org/obo/FOODON_03530221).	FOODON
MIXS:0001215	HACCP_term	food-food production facility	Expected value	FOODON:03530221	FOODON
MIXS:0001215	HACCP_term	food-food production facility	Example	tetrodotoxic poisoning [FOODON:03530249]	FOODON
MIXS:0001199	dietary_claim_use	food-food production facility	Definition	These descriptors are used either for foods intended for special dietary use as defined in 21 CFR 105 or for foods that have special characteristics indicated in the name or labeling. This field accepts terms listed under dietary claim or use (http://purl.obolibrary.org/obo/FOODON_03510023). Multiple terms can be separated by one or more pipes, but please consider limiting this list to the most prominent dietary claim or use.	FOODON
MIXS:0001199	dietary_claim_use	food-food production facility	Expected value	FOODON:03510023	FOODON
MIXS:0001199	dietary_claim_use	food-food production facility	Example	No preservatives [FOODON:03510113]	FOODON
MIXS:0001201	food_allergen_label	food-food production facility	Definition	A label indication that the product contains a recognized allergen. This field accepts terms listed under dietary claim or use (http://purl.obolibrary.org/obo/FOODON_03510213).	FOODON
MIXS:0001201	food_allergen_label	food-food production facility	Expected value	FOODON:03510213	FOODON
MIXS:0001201	food_allergen_label	food-food production facility	Example	food allergen labelling about crustaceans and products thereof [FOODON:03510215]	FOODON
MIXS:0001206	food_name_status	food-food production facility	Definition	A datum indicating that use of a food product name is regulated in some legal jurisdiction. This field accepts terms listed under food product name legal status (http://purl.obolibrary.org/obo/FOODON_03530087).	FOODON
MIXS:0001206	food_name_status	food-food production facility	Expected value	FOODON:03530087	FOODON
MIXS:0001206	food_name_status	food-food production facility	Example	protected geographic indication [FOODON:03530256]	FOODON
MIXS:0001135	food_preserv_proc	food-food production facility	Definition	The methods contributing to the prevention or retardation of microbial, enzymatic or oxidative spoilage and thus to the extension of shelf life. This field accepts terms listed under food preservation process (http://purl.obolibrary.org/obo/FOODON_03470107).	FOODON
MIXS:0001135	food_preserv_proc	food-food production facility	Expected value	FOODON:03470107	FOODON
MIXS:0001135	food_preserv_proc	food-food production facility	Example	food slow freezing [FOODON:03470128]	FOODON
MIXS:0001202	food_cooking_proc	food-food production facility	Definition	The transformation of raw food by the application of heat. This field accepts terms listed under food cooking (http://purl.obolibrary.org/obo/FOODON_03450002).	FOODON
MIXS:0001202	food_cooking_proc	food-food production facility	Expected value	FOODON:03450002	FOODON
MIXS:0001202	food_cooking_proc	food-food production facility	Example	food blanching [FOODON:03470175]	FOODON
MIXS:0001140	food_treat_proc	food-food production facility	Definition	Used to specifically characterize a food product based on the treatment or processes applied to the product or any indexed ingredient. The processes include adding, substituting or removing components or modifying the food or component, e.g., through fermentation. Multiple values can be assigned. This fields accepts terms listed under food treatment process (http://purl.obolibrary.org/obo/FOODON_03460111).	FOODON
MIXS:0001140	food_treat_proc	food-food production facility	Expected value	FOODON:03460111	FOODON
MIXS:0001140	food_treat_proc	food-food production facility	Example	gluten removal process [FOODON:03460750]	FOODON
MIXS:0001132	food_contain_wrap	food-food production facility	Definition	Type of container or wrapping defined by the main container material, the container form, and the material of the liner lids or ends. Also type of container or wrapping by form; prefer description by material first, then by form. This field accepts terms listed under food container or wrapping (http://purl.obolibrary.org/obo/FOODON_03490100).	FOODON
MIXS:0001132	food_contain_wrap	food-food production facility	Expected value	FOODON:03490100	FOODON
MIXS:0001132	food_contain_wrap	food-food production facility	Example	Plastic shrink-pack [FOODON:03490137]	FOODON
MIXS:0001134	food_pack_medium	food-food production facility	Definition	The medium in which the food is packed for preservation and handling or the medium surrounding homemade foods, e.g., peaches cooked in sugar syrup. The packing medium may provide a controlled environment for the food. It may also serve to improve palatability and consumer appeal.  This includes edible packing media (e.g. fruit juice), gas other than air (e.g. carbon dioxide), vacuum packed, or packed with aerosol propellant. This field accepts terms under food packing medium (http://purl.obolibrary.org/obo/FOODON_03480020). Multiple terms may apply and can be separated by pipes.	FOODON
MIXS:0001134	food_pack_medium	food-food production facility	Expected value	FOODON:03480020	FOODON
MIXS:0001134	food_pack_medium	food-food production facility	Example	vacuum-packed [FOODON:03480027]	FOODON
MIXS:0001210	food_prior_contact	food-food production facility	Definition	The material the food contacted (e.g., was processed in) prior to packaging. This field accepts terms listed under material of contact prior to food packaging (http://purl.obolibrary.org/obo/FOODON_03530077). If the proper descriptor is not listed please use text to describe the material of contact prior to food packaging.	FOODON
MIXS:0001210	food_prior_contact	food-food production facility	Expected value	FOODON:03530077	FOODON
MIXS:0001210	food_prior_contact	food-food production facility	Example	processed in stainless steel container [FOODON:03530081]	FOODON
MIXS:0001211	food_prod	food-food production facility	Definition	Descriptors of the food production system or of the agricultural environment and growing conditions related to the farm production system, such as wild caught, organic, free-range, industrial, dairy, beef,  domestic or cultivated food production. This field accepts terms listed under food production (http://purl.obolibrary.org/obo/FOODON_03530206). Multiple terms may apply and can be separated by pipes.	FOODON
MIXS:0001211	food_prod	food-food production facility	Expected value	FOODON:03530206	FOODON
MIXS:0001211	food_prod	food-food production facility	Example	organic plant cultivation [FOODON:03530253]	FOODON
MIXS:0001144	intended_consumer	food-food production facility	Definition	Food consumer type, human or animal, for which the food product is produced and marketed. This field accepts terms listed under food consumer group (http://purl.obolibrary.org/obo/FOODON_03510136) or NCBI taxid.	FOODON
MIXS:0001144	intended_consumer	food-food production facility	Expected value	FOODON_03510136 or NCBI taxid	FOODON
MIXS:0001144	intended_consumer	food-food production facility	Example	9606 o rsenior as food consumer [FOODON:03510254] 	FOODON
MIXS:0001209	food_pack_integrity	food-food production facility	Definition	A term label and term id to describe the state of the packing material and text to explain the exact condition.  This field accepts terms listed under food packing medium integrity (http://purl.obolibrary.org/obo/FOODON_03530218).	FOODON
MIXS:0001209	food_pack_integrity	food-food production facility	Expected value	FOODON:03530218	FOODON
MIXS:0001209	food_pack_integrity	food-food production facility	Example	food packing medium compromised [FOODON:00002517]	FOODON
MIXS:0000010	geo_loc_name	food-farm environment	Definition	The geographical origin of the sample as defined by the country or sea name followed by specific region name. Country or sea names should be chosen from the INSDC country list (http://insdc.org/country.html), or the GAZ ontology (http://purl.bioontology.org/ontology/GAZ)	GAZ
MIXS:0000010	geo_loc_name	food-farm environment	Expected value	country or sea name (INSDC or GAZ): region(GAZ), specific location name	GAZ
MIXS:0000050	seq_meth	food-farm environment	Definition	Sequencing machine used. Where possible the term should be taken from the OBI list of DNA sequencers (http://purl.obolibrary.org/obo/OBI_0400103).	OBI
MIXS:0000050	seq_meth	food-farm environment	Expected value	Text or OBI	OBI
MIXS:0000050	seq_meth	food-farm environment	Example	454 Genome Sequencer FLX [OBI:0000702]	OBI
MIXS:0000002	samp_collect_device	food-farm environment	Definition	The device used to collect an environmental sample. This field accepts terms listed under environmental sampling device (http://purl.obolibrary.org/obo/ENVO). This field also accepts terms listed under specimen collection device (http://purl.obolibrary.org/obo/GENEPIO_0002094).	ENVO
MIXS:0000002	samp_collect_device	food-farm environment	Example	swab, biopsy, niskin bottle, push core, drag swab [GENEPIO:0002713]	GENEPIO
MIXS:0000578	root_med_macronutr	food-farm environment	Definition	Measurement of the culture rooting medium macronutrients (N,P, K, Ca, Mg, S); e.g. KH2PO4 (170 mg/L).	PO
MIXS:0000578	root_med_macronutr	food-farm environment	Example	KH2PO4;170 milligram per liter	PO
MIXS:0000874	host_phenotype	food-farm environment	Definition	Phenotype of human or other host. Use terms from the phenotypic quality ontology (pato) or the Human Phenotype Ontology (HP)	HP
MIXS:0000874	host_phenotype	food-farm environment	Expected value	PATO or HP	PATO
MIXS:0000874	host_phenotype	food-farm environment	Example	seed pod; green [PATO:0000320]	PATO
MIXS:0000751	chem_administration	food-farm environment	Expected value	CHEBI;timestamp	CHEBI
MIXS:0000751	chem_administration	food-farm environment	Example	agar [CHEBI:2509];2018-05-11T20:00Z	CHEBI
MIXS:0000829	season	food-farm environment	Definition	The season when sampling occurred. Any of the four periods into which the year is divided by the equinoxes and solstices. This field accepts terms listed under season (http://purl.obolibrary.org/obo/NCIT_C94729).	NCIT
MIXS:0000829	season	food-farm environment	Expected value	autumn [NCIT:C94733], spring [NCIT:C94731], summer [NCIT:C94732], winter [NCIT:C94730]	NCIT
MIXS:0000829	season	food-farm environment	Example	autumn [NCIT:C94733]	NCIT
MIXS:0001184	food_product_type	food-farm environment	Definition	A food product type is a class of food products that is differentiated by its food composition (e.g., single- or multi-ingredient), processing and/or consumption characteristics. This does not include brand name products but it may include generic food dish categories. This field accepts terms under food product type (http://purl.obolibrary.org/obo/FOODON:03400361). For terms related to food product for an animal, consult food product for animal (http://purl.obolibrary.org/obo/FOODON_03309997). If the proper descriptor is not listed please use text to describe the food type. Multiple terms can be separated by one or more pipes.	FOODON
MIXS:0001184	food_product_type	food-farm environment	Expected value	FOODON:00001002 or FOODON:03309997	FOODON
MIXS:0001184	food_product_type	food-farm environment	Example	shrimp (peeled, deep-frozen) [FOODON:03317171]	FOODON
MIXS:0000998	samp_type	food-farm environment	Definition	The type of material from which the sample was obtained. For the Hydrocarbon package, samples include types like core, rock trimmings, drill cuttings, piping section, coupon, pigging debris, solid deposit, produced fluid, produced water, injected water, swabs, etc. For the Food Package, samples are usually categorized as food, body products or tissues, or environmental material. This field accepts terms listed under environmental specimen (http://purl.obolibrary.org/obo/GENEPIO_0001246).	GENEPIO
MIXS:0000998	samp_type	food-farm environment	Expected value	GENEPIO:0001246	GENEPIO
MIXS:0000998	samp_type	food-farm environment	Example	built environment sample [GENEPIO:0001248]	GENEPIO
MIXS:0001111	plant_water_method	food-farm environment	Definition	Description of the equipment or method used to distribute water to crops. This field accepts termed listed under irrigation process (http://purl.obolibrary.org/obo/AGRO_00000006). Multiple terms can be separated by pipes.	AGRO
MIXS:0001111	plant_water_method	food-farm environment	Expected value	AGRO_00000006	AGRO
MIXS:0001111	plant_water_method	food-farm environment	Example	drip irrigation process [AGRO:00000056]	AGRO
MIXS:0001113	animal_feed_equip	food-farm environment	Definition	Description of the feeding equipment used for livestock. This field accepts terms listed under feed delivery (http://opendata.inra.fr/EOL/EOL_0001757). Multiple terms can be separated by pipes.	EO
MIXS:0001113	animal_feed_equip	food-farm environment	Expected value	EOL:0001757	EO
MIXS:0001113	animal_feed_equip	food-farm environment	Example	self feeding [EOL:0001645]| straight feed trough [EOL:0001661]	EO
MIXS:0001114	animal_intrusion	food-farm environment	Definition	Identification of animals intruding on the sample or sample site including invertebrates (such as pests or pollinators) and vertebrates (such as wildlife or domesticated animals). This field accepts terms under organism (http://purl.obolibrary.org/obo/NCIT_C14250). This field also accepts identification numbers from NCBI under https://www.ncbi.nlm.nih.gov/taxonomy. Multiple terms can be separated by pipes.	NCIT
MIXS:0001114	animal_intrusion	food-farm environment	Expected value	NCIT:C14250 or NCBI taxid	NCIT
MIXS:0001115	anim_water_method	food-farm environment	Definition	Description of the equipment or method used to distribute water to livestock. This field accepts termed listed under water delivery equipment (http://opendata.inra.fr/EOL/EOL_0001653). Multiple terms can be separated by pipes.	EO
MIXS:0001115	anim_water_method	food-farm environment	Expected value	EOL_0001653	EO
MIXS:0001115	anim_water_method	food-farm environment	Example	water trough [EOL:0001618]	EO
MIXS:0001118	cult_result_org	food-farm environment	Expected value	NCIT:C14250 or NCBI taxid	NCIT
MIXS:0001118	cult_result_org	food-farm environment	Example	Listeria monocytogenes [NCIT:C86502]	NCIT
MIXS:0001119	cult_target	food-farm environment	Definition	The target microbial analyte in terms of investigation scope. This field accepts terms under organism (http://purl.obolibrary.org/obo/NCIT_C14250). This field also accepts identification numbers from NCBI under https://www.ncbi.nlm.nih.gov/taxonomy.	NCIT
MIXS:0001119	cult_target	food-farm environment	Expected value	NCIT:C14250 or NCBI taxid or culture independent	NCIT
MIXS:0001119	cult_target	food-farm environment	Example	Listeria monocytogenes [NCIT:C86502]	NCIT
MIXS:0001120	plant_part_maturity	food-farm environment	Definition	A description of the stage of development of a plant or plant part based on maturity or ripeness. This field accepts terms listed under degree of plant maturity (http://purl.obolibrary.org/obo/FOODON_03530050).	FOODON
MIXS:0001120	plant_part_maturity	food-farm environment	Expected value	FOODON:03530050	FOODON
MIXS:0001120	plant_part_maturity	food-farm environment	Example	ripe or mature [FOODON:03530052]	FOODON
MIXS:0001121	adjacent_environment	food-farm environment	Definition	Description of the environmental system or features that are adjacent to the sampling site. This field accepts terms under ecosystem (http://purl.obolibrary.org/obo/ENVO_01001110) and human construction (http://purl.obolibrary.org/obo/ENVO_00000070). Multiple terms can be separated by pipes.	ENVO
MIXS:0001121	adjacent_environment	food-farm environment	Expected value	ENVO_01001110 or ENVO_00000070	ENVO
MIXS:0001121	adjacent_environment	food-farm environment	Example	estuarine biome [ENVO:01000020]	ENVO
MIXS:0001122	water_source_adjac	food-farm environment	Definition	Description of the environmental features that are adjacent to the farm water source. This field accepts terms under ecosystem (http://purl.obolibrary.org/obo/ENVO_01001110) and human construction (http://purl.obolibrary.org/obo/ENVO_00000070). Multiple terms can be separated by pipes.	ENVO
MIXS:0001122	water_source_adjac	food-farm environment	Expected value	ENVO_01001110 or ENVO_00000070	ENVO
MIXS:0001122	water_source_adjac	food-farm environment	Example	feedlot [ENVO:01000627]	ENVO
MIXS:0001123	farm_equip_shared	food-farm environment	Definition	List of planting, growing or harvesting equipment shared with other farms. This field accepts terms listed under agricultural implement (http://purl.obolibrary.org/obo/AGRO_00000416). Multiple terms can be separated by pipes.	AGRO
MIXS:0001123	farm_equip_shared	food-farm environment	Expected value	AGRO:00000416	AGRO
MIXS:0001123	farm_equip_shared	food-farm environment	Example	combine harvester [AGRO:00000473]	AGRO
MIXS:0001126	farm_equip	food-farm environment	Definition	List of equipment used for planting, fertilization, harvesting, irrigation, land levelling, residue management, weeding or transplanting during the growing season.  This field accepts terms listed under agricultural implement (http://purl.obolibrary.org/obo/AGRO_00000416). Multiple terms can be separated by pipes.	AGRO
MIXS:0001126	farm_equip	food-farm environment	Expected value	AGRO:00000416	AGRO
MIXS:0001126	farm_equip	food-farm environment	Example	combine harvester [AGRO:00000473]	AGRO
MIXS:0001127	fertilizer_admin	food-farm environment	Definition	Type of fertilizer or amendment added to the soil or water for the purpose of improving substrate health and quality for plant growth. This field accepts terms listed under agronomic fertilizer (http://purl.obolibrary.org/obo/AGRO_00002062). Multiple terms may apply and can be separated by pipes, listing in reverse chronological order.	AGRO
MIXS:0001127	fertilizer_admin	food-farm environment	Expected value	AGRO_00002062	AGRO
MIXS:0001127	fertilizer_admin	food-farm environment	Example	fish emulsion [AGRO:00000082]	AGRO
MIXS:0001130	animal_diet	food-farm environment	Definition	If the isolate is from a food animal, the type of diet eaten by the food animal.  Please list the main food staple and the setting, if appropriate.  For a list of acceptable animal feed terms or categories, please see http://www.feedipedia.org.  Multiple terms may apply and can be separated by pipes |Food product for animal covers foods intended for consumption by domesticated animals. Consult http://purl.obolibrary.org/obo/FOODON_03309997. If the proper descriptor is not listed please use text to describe the food type. Multiple terms can be separated by one or more pipes. If the proper descriptor is not listed please use text to describe the food product type.	FOODON
MIXS:0001130	animal_diet	food-farm environment	Expected value	text or FOODON_03309997	FOODON
MIXS:0001130	animal_diet	food-farm environment	Example	Hay [FOODON:03301763]	FOODON
MIXS:0001131	food_contact_surf	food-farm environment	Definition	The specific container or coating materials in direct contact with the food. Multiple values can be assigned.  This field accepts terms listed under food contact surface (http://purl.obolibrary.org/obo/FOODON_03500010).	FOODON
MIXS:0001131	food_contact_surf	food-farm environment	Expected value	FOODON:03500010	FOODON
MIXS:0001131	food_contact_surf	food-farm environment	Example	cellulose acetate [FOODON:03500034]	FOODON
MIXS:0001132	food_contain_wrap	food-farm environment	Definition	Type of container or wrapping defined by the main container material, the container form, and the material of the liner lids or ends. Also type of container or wrapping by form; prefer description by material first, then by form. This field accepts terms listed under food container or wrapping (http://purl.obolibrary.org/obo/FOODON_03490100).	FOODON
MIXS:0001132	food_contain_wrap	food-farm environment	Expected value	FOODON:03490100	FOODON
MIXS:0001132	food_contain_wrap	food-farm environment	Example	Plastic shrink-pack [FOODON:03490137]	FOODON
MIXS:0001134	food_pack_medium	food-farm environment	Definition	The medium in which the food is packed for preservation and handling or the medium surrounding homemade foods, e.g., peaches cooked in sugar syrup. The packing medium may provide a controlled environment for the food. It may also serve to improve palatability and consumer appeal.  This includes edible packing media (e.g. fruit juice), gas other than air (e.g. carbon dioxide), vacuum packed, or packed with aerosol propellant. This field accepts terms under food packing medium (http://purl.obolibrary.org/obo/FOODON_03480020). Multiple terms may apply and can be separated by pipes.	FOODON
MIXS:0001134	food_pack_medium	food-farm environment	Expected value	FOODON:03480020	FOODON
MIXS:0001134	food_pack_medium	food-farm environment	Example	vacuum-packed [FOODON:03480027]	FOODON
MIXS:0001135	food_preserv_proc	food-farm environment	Definition	The methods contributing to the prevention or retardation of microbial, enzymatic or oxidative spoilage and thus to the extension of shelf life. This field accepts terms listed under food preservation process (http://purl.obolibrary.org/obo/FOODON_03470107).	FOODON
MIXS:0001135	food_preserv_proc	food-farm environment	Expected value	FOODON:03470107	FOODON
MIXS:0001135	food_preserv_proc	food-farm environment	Example	food slow freezing [FOODON:03470128]	FOODON
MIXS:0001137	food_trav_mode	food-farm environment	Definition	A descriptor for the method of movement of food commodity along the food distribution system.  This field accepts terms listed under travel mode (http://purl.obolibrary.org/obo/GENEPIO_0001064). If the proper descrptor is not listed please use text to describe the mode of travel. Multiple terms can be separated by one or more pipes.	GENEPIO
MIXS:0001137	food_trav_mode	food-farm environment	Expected value	GENEPIO:0001064	GENEPIO
MIXS:0001137	food_trav_mode	food-farm environment	Example	train travel [GENEPIO:0001060]	GENEPIO
MIXS:0001138	food_trav_vehic	food-farm environment	Definition	A descriptor for the mobile machine which is used to transport food commodities along the food distribution system.  This field accepts terms listed under vehicle (http://purl.obolibrary.org/obo/ENVO_01000604). If the proper descrptor is not listed please use text to describe the mode of travel. Multiple terms can be separated by one or more pipes.	ENVO
MIXS:0001138	food_trav_vehic	food-farm environment	Expected value	ENVO:01000604	ENVO
MIXS:0001138	food_trav_vehic	food-farm environment	Example	aircraft [ENVO:01001488]|car [ENVO:01000605]	ENVO
MIXS:0001139	food_source	food-farm environment	Expected value	FOODON term	FOODON
MIXS:0001139	food_source	food-farm environment	Example	giant tiger prawn [FOODON:03412612]	FOODON
MIXS:0001140	food_treat_proc	food-farm environment	Definition	Used to specifically characterize a food product based on the treatment or processes applied to the product or any indexed ingredient. The processes include adding, substituting or removing components or modifying the food or component, e.g., through fermentation. Multiple values can be assigned. This fields accepts terms listed under food treatment process (http://purl.obolibrary.org/obo/FOODON_03460111).	FOODON
MIXS:0001140	food_treat_proc	food-farm environment	Expected value	FOODON:03460111	FOODON
MIXS:0001140	food_treat_proc	food-farm environment	Example	gluten removal process [FOODON:03460750]	FOODON
MIXS:0001144	intended_consumer	food-farm environment	Definition	Food consumer type, human or animal, for which the food product is produced and marketed. This field accepts terms listed under food consumer group (http://purl.obolibrary.org/obo/FOODON_03510136) or NCBI taxid.	FOODON
MIXS:0001144	intended_consumer	food-farm environment	Expected value	FOODON_03510136 or NCBI taxid	FOODON
MIXS:0001144	intended_consumer	food-farm environment	Example	9606 o rsenior as food consumer [FOODON:03510254] 	FOODON
MIXS:0001149	part_plant_animal	food-farm environment	Definition	The anatomical part of the organism being involved in food production or consumption; e.g., a carrot is the root of the plant (root vegetable). This field accepts terms listed under part of plant or animal (http://purl.obolibrary.org/obo/FOODON_03420116).	FOODON
MIXS:0001149	part_plant_animal	food-farm environment	Expected value	FOODON:03420116	FOODON
MIXS:0001149	part_plant_animal	food-farm environment	Example	chuck [FOODON:03530021]	FOODON
MIXS:0001057	plant_growth_med	food-farm environment	Definition	Specification of the media for growing the plants or tissue cultured samples, e.g. soil, aeroponic, hydroponic, in vitro solid culture medium, in vitro liquid culture medium. Recommended value is a specific value from EO:plant growth medium (follow this link for terms http://purl.obolibrary.org/obo/EO_0007147) or other controlled vocabulary	EO
MIXS:0001057	plant_growth_med	food-farm environment	Expected value	EO or enumeration	EO
MIXS:0001154	samp_source_mat_cat	food-farm environment	Definition	This is the scientific role or category that the subject organism or material has with respect to an investigation.  This field accepts terms listed under specimen source material category (http://purl.obolibrary.org/obo/GENEPIO_0001237 or http://purl.obolibrary.org/obo/OBI_0100051).	GENEPIO
MIXS:0001154	samp_source_mat_cat	food-farm environment	Expected value	GENEPIO:0001237	GENEPIO
MIXS:0001154	samp_source_mat_cat	food-farm environment	Example	environmental (swab or sampling) [GENEPIO:0001732]	GENEPIO
MIXS:0001157	serovar_or_serotype	food-farm environment	Definition	A characterization of a cell or microorganism based on the antigenic properties of the molecules on its surface. Indicate the name of a serovar or serotype of interest. This field accepts terms under organism (http://purl.obolibrary.org/obo/NCIT_C14250). This field also accepts identification numbers from NCBI under https://www.ncbi.nlm.nih.gov/taxonomy.	NCIT
MIXS:0001157	serovar_or_serotype	food-farm environment	Expected value	NCIT:C14250 or NCBI taxid	NCIT
MIXS:0001157	serovar_or_serotype	food-farm environment	Example	Escherichia coli strain O157:H7 [NCIT:C86883]	NCIT
MIXS:0001159	soil_cover	food-farm environment	Definition	Material covering the sampled soil. This field accepts terms under ENVO:00010483, environmental material.	ENVO
MIXS:0001159	soil_cover	food-farm environment	Expected value	subclass of 'environmental material', http://purl.obolibrary.org/obo/ENVO_00010483	ENVO
MIXS:0001159	soil_cover	food-farm environment	Value syntax	bare soil [ENVO:01001616]	ENVO
MIXS:0001159	soil_cover	food-farm environment	Example	bare soil [ENVO01001616]	ENVO
MIXS:0000332	soil_type	food-farm environment	Definition	Description of the soil type or classification. This field accepts terms under soil (http://purl.obolibrary.org/obo/ENVO_00001998).  Multiple terms can be separated by pipes.	ENVO
MIXS:0000332	soil_type	food-farm environment	Expected value	ENVO:00001998	ENVO
MIXS:0000332	soil_type	food-farm environment	Example	plinthosol [ENVO:00002250]	ENVO
MIXS:0001167	spikein_org	food-farm environment	Definition	Taxonomic information about the spike-in organism(s). This field accepts terms under organism (http://purl.obolibrary.org/obo/NCIT_C14250). This field also accepts identification numbers from NCBI under https://www.ncbi.nlm.nih.gov/taxonomy. Multiple terms can be separated by pipes.	NCIT
MIXS:0001167	spikein_org	food-farm environment	Expected value	NCIT:C14250 or NCBI taxid	NCIT
MIXS:0001167	spikein_org	food-farm environment	Example	Listeria monocytogenes [NCIT:C86502]|28901	NCIT
MIXS:0001168	spikein_serovar	food-farm environment	Definition	Taxonomic information about the spike-in organism(s) at the serovar or serotype level. This field accepts terms under organism (http://purl.obolibrary.org/obo/NCIT_C14250). This field also accepts identification numbers from NCBI under https://www.ncbi.nlm.nih.gov/taxonomy. Multiple terms can be separated by pipes.	NCIT
MIXS:0001168	spikein_serovar	food-farm environment	Expected value	NCIT:C14250 or antigenic formula or serovar name	NCIT
MIXS:0001168	spikein_serovar	food-farm environment	Example	Escherichia coli strain O157:H7 [NCIT:C86883]|83334	NCIT
MIXS:0001169	spikein_growth_med	food-farm environment	Definition	A liquid or gel containing nutrients, salts, and other factors formulated to support the growth of microorganisms, cells, or plants (National Cancer Institute Thesaurus).  A growth medium is a culture medium which has the disposition to encourage growth of particular bacteria to the exclusion of others in the same growth environment.  In this case, list the culture medium used to propagate the spike-in bacteria during preparation of spike-in inoculum. This field accepts terms listed under microbiological culture medium (http://purl.obolibrary.org/obo/MICRO_0000067). If the proper descriptor is not listed please use text to describe the spike in growth media.	MICRO
MIXS:0001169	spikein_growth_med	food-farm environment	Expected value	MICRO:0000067	MICRO
MIXS:0001169	spikein_growth_med	food-farm environment	Example	LB broth [MCO:0000036]	MCO
MIXS:0001170	spikein_strain	food-farm environment	Definition	Taxonomic information about the spike-in organism(s) at the strain level. This field accepts terms under organism (http://purl.obolibrary.org/obo/NCIT_C14250). This field also accepts identification numbers from NCBI under https://www.ncbi.nlm.nih.gov/taxonomy. Multiple terms can be separated by pipes.	NCIT
MIXS:0001170	spikein_strain	food-farm environment	Expected value	NCIT:C14250 or NCBI taxid or text	NCIT
